language	tagger	token	lemma
English	spaCy-en_core_web_lg	next	next
English	spaCy-en_core_web_lg	Japanese	japanese
English	spaCy-en_core_web_lg	confident	confident
English	spaCy-en_core_web_lg	Ohwell	ohwell
English	spaCy-en_core_web_lg	incorrect	incorrect
English	spaCy-en_core_web_lg	correct	correct
English	spaCy-en_core_web_lg	sad	sad
English	spaCy-en_core_web_lg	lonely	lonely
English	spaCy-en_core_web_lg	noble	noble
English	spaCy-en_core_web_lg	next	next
English	spaCy-en_core_web_lg	Japanese	japanese
English	spaCy-en_core_web_lg	Mabrarian	mabrarian
English	spaCy-en_core_web_lg	incorrect	incorrect
English	spaCy-en_core_web_lg	correct	correct
English	spaCy-en_core_web_lg	easy	easy
English	spaCy-en_core_web_lg	machooo	machooo
English	spaCy-en_core_web_lg	Japanese	japanese
English	spaCy-en_core_web_lg	Beautifly	beautifly
English	spaCy-en_core_web_lg	correct	correct
English	spaCy-en_core_web_lg	ferocious	ferocious
English	spaCy-en_core_web_lg	pretty	pretty
English	spaCy-en_core_web_lg	next	next
English	spaCy-en_core_web_lg	energetic	energetic
English	spaCy-en_core_web_lg	little	little
English	spaCy-en_core_web_lg	new	new
English	spaCy-en_core_web_lg	tall	tall
English	spaCy-en_core_web_lg	energetic	energetic
English	spaCy-en_core_web_lg	next	next
English	spaCy-en_core_web_lg	fantastic	fantastic
English	spaCy-en_core_web_lg	great	great
English	spaCy-en_core_web_lg	great	great
English	spaCy-en_core_web_lg	helpful	helpful
English	spaCy-en_core_web_lg	little	little
English	spaCy-en_core_web_lg	many	many
English	spaCy-en_core_web_lg	busy	busy
English	spaCy-en_core_web_lg	other	other
English	spaCy-en_core_web_lg	lively	lively
English	spaCy-en_core_web_lg	other	other
English	spaCy-en_core_web_lg	helpful	helpful
English	spaCy-en_core_web_lg	next	next
English	spaCy-en_core_web_lg	hard	hard
English	spaCy-en_core_web_lg	little	little
English	spaCy-en_core_web_lg	old	old
English	spaCy-en_core_web_lg	more	more
English	spaCy-en_core_web_lg	next	next
English	spaCy-en_core_web_lg	little	little
English	spaCy-en_core_web_lg	much	much
English	spaCy-en_core_web_lg	little	little
English	spaCy-en_core_web_lg	great	great
English	spaCy-en_core_web_lg	other	other
English	spaCy-en_core_web_lg	important	important
English	spaCy-en_core_web_lg	best	good
English	spaCy-en_core_web_lg	next	next
English	spaCy-en_core_web_lg	much	much
English	spaCy-en_core_web_lg	little	little
English	spaCy-en_core_web_lg	much	much
English	spaCy-en_core_web_lg	most	most
English	spaCy-en_core_web_lg	real	real
English	spaCy-en_core_web_lg	next	next
English	spaCy-en_core_web_lg	good	good
English	spaCy-en_core_web_lg	good	good
English	spaCy-en_core_web_lg	relaxed	relaxed
English	spaCy-en_core_web_lg	little	little
English	spaCy-en_core_web_lg	small	small
English	spaCy-en_core_web_lg	cold	cold
English	spaCy-en_core_web_lg	perfect	perfect
English	spaCy-en_core_web_lg	relaxed	relaxed
English	spaCy-en_core_web_lg	relaxed	relaxed
English	spaCy-en_core_web_lg	next	next
English	spaCy-en_core_web_lg	patient	patient
English	spaCy-en_core_web_lg	patient	patient
English	spaCy-en_core_web_lg	patient	patient
English	spaCy-en_core_web_lg	little	little
English	spaCy-en_core_web_lg	patient	patient
English	spaCy-en_core_web_lg	patient	patient
English	spaCy-en_core_web_lg	next	next
English	spaCy-en_core_web_lg	excellent	excellent
English	spaCy-en_core_web_lg	good	good
English	spaCy-en_core_web_lg	little	little
English	spaCy-en_core_web_lg	excellent	excellent
English	spaCy-en_core_web_lg	careful	careful
English	spaCy-en_core_web_lg	excellent	excellent
English	spaCy-en_core_web_lg	good	good
English	spaCy-en_core_web_lg	next	next
English	spaCy-en_core_web_lg	much	much
English	spaCy-en_core_web_lg	little	little
English	spaCy-en_core_web_lg	other	other
English	spaCy-en_core_web_lg	extra	extra
English	spaCy-en_core_web_lg	big	big
English	spaCy-en_core_web_lg	hungry	hungry
English	spaCy-en_core_web_lg	hungry	hungry
English	spaCy-en_core_web_lg	next	next
English	spaCy-en_core_web_lg	amazing	amazing
English	spaCy-en_core_web_lg	amazing	amazing
English	spaCy-en_core_web_lg	amazing	amazing
English	spaCy-en_core_web_lg	little	little
English	spaCy-en_core_web_lg	first	first
English	spaCy-en_core_web_lg	long	long
English	spaCy-en_core_web_lg	hard	hard
English	spaCy-en_core_web_lg	amazing	amazing
English	spaCy-en_core_web_lg	amazing	amazing
English	spaCy-en_core_web_lg	next	next
English	spaCy-en_core_web_lg	energetic	energetic
English	spaCy-en_core_web_lg	energetic	energetic
English	spaCy-en_core_web_lg	soft	soft
English	spaCy-en_core_web_lg	right	right
English	spaCy-en_core_web_lg	finest	fine
English	spaCy-en_core_web_lg	light	light
English	spaCy-en_core_web_lg	real	real
English	spaCy-en_core_web_lg	second	second
English	spaCy-en_core_web_lg	sure	sure
English	spaCy-en_core_web_lg	highest	high
English	spaCy-en_core_web_lg	available	available
English	spaCy-en_core_web_lg	more	more
English	spaCy-en_core_web_lg	first	first
English	spaCy-en_core_web_lg	ordinary	ordinary
English	spaCy-en_core_web_lg	convenient	convenient
English	spaCy-en_core_web_lg	elegant	elegant
English	spaCy-en_core_web_lg	sophisticated	sophisticated
English	spaCy-en_core_web_lg	special	special
English	spaCy-en_core_web_lg	floral	floral
English	spaCy-en_core_web_lg	limited	limited
English	spaCy-en_core_web_lg	available	available
English	spaCy-en_core_web_lg	unbelievable	unbelievable
English	spaCy-en_core_web_lg	first	first
English	spaCy-en_core_web_lg	more	more
English	spaCy-en_core_web_lg	handy	handy
English	spaCy-en_core_web_lg	smooth	smooth
English	spaCy-en_core_web_lg	right	right
English	spaCy-en_core_web_lg	exquisite	exquisite
English	spaCy-en_core_web_lg	finest	fine
English	spaCy-en_core_web_lg	good	good
English	spaCy-en_core_web_lg	delicious	delicious
English	spaCy-en_core_web_lg	chef's	chef's
English	spaCy-en_core_web_lg	special	special
English	spaCy-en_core_web_lg	fantastic	fantastic
English	spaCy-en_core_web_lg	regular	regular
English	spaCy-en_core_web_lg	amaaazing	amaaazing
English	spaCy-en_core_web_lg	first	first
English	spaCy-en_core_web_lg	ordinary	ordinary
English	spaCy-en_core_web_lg	captivating	captivating
English	spaCy-en_core_web_lg	right	right
English	spaCy-en_core_web_lg	first	first
English	spaCy-en_core_web_lg	gorgeous	gorgeous
English	spaCy-en_core_web_lg	fashionable	fashionable
English	spaCy-en_core_web_lg	top	top
English	spaCy-en_core_web_lg	available	available
English	spaCy-en_core_web_lg	regular	regular
English	spaCy-en_core_web_lg	mere	mere
English	spaCy-en_core_web_lg	first	first
English	spaCy-en_core_web_lg	ordinary	ordinary
English	spaCy-en_core_web_lg	closer	close
English	spaCy-en_core_web_lg	right	right
English	spaCy-en_core_web_lg	veteran	veteran
English	spaCy-en_core_web_lg	expert	expert
English	spaCy-en_core_web_lg	veteran	veteran
English	spaCy-en_core_web_lg	limited	limited
English	spaCy-en_core_web_lg	regular	regular
English	spaCy-en_core_web_lg	old	old
English	spaCy-en_core_web_lg	fantastic	fantastic
English	spaCy-en_core_web_lg	snowy	snowy
English	spaCy-en_core_web_lg	asleep	asleep
English	spaCy-en_core_web_lg	next	next
English	spaCy-en_core_web_lg	sure	sure
English	spaCy-en_core_web_lg	own	own
English	spaCy-en_core_web_lg	only	only
English	spaCy-en_core_web_lg	sudden	sudden
English	spaCy-en_core_web_lg	little	little
English	spaCy-en_core_web_lg	little	little
English	spaCy-en_core_web_lg	Pokey	pokey
English	spaCy-en_core_web_lg	exciting	exciting
English	spaCy-en_core_web_lg	about	about
English	spaCy-en_core_web_lg	big	big
English	spaCy-en_core_web_lg	sure	sure
English	spaCy-en_core_web_lg	beautiful	beautiful
English	spaCy-en_core_web_lg	more	more
English	spaCy-en_core_web_lg	more	more
English	spaCy-en_core_web_lg	more	more
English	spaCy-en_core_web_lg	more	more
English	spaCy-en_core_web_lg	more	more
English	spaCy-en_core_web_lg	other	other
English	spaCy-en_core_web_lg	new	new
English	spaCy-en_core_web_lg	rare	rare
English	spaCy-en_core_web_lg	exciting	exciting
English	spaCy-en_core_web_lg	same	same
English	spaCy-en_core_web_lg	sure	sure
English	spaCy-en_core_web_lg	memorable	memorable
English	spaCy-en_core_web_lg	such	such
English	spaCy-en_core_web_lg	same	same
English	spaCy-en_core_web_lg	enough	enough
English	spaCy-en_core_web_lg	Fresh	fresh
English	spaCy-en_core_web_lg	peaceful	peaceful
English	spaCy-en_core_web_lg	entire	entire
English	spaCy-en_core_web_lg	comfortable	comfortable
English	spaCy-en_core_web_lg	Mmmm	mmmm
English	spaCy-en_core_web_lg	good	good
English	spaCy-en_core_web_lg	same	same
English	spaCy-en_core_web_lg	natural	natural
English	spaCy-en_core_web_lg	pleasant	pleasant
English	spaCy-en_core_web_lg	kind	kind
English	spaCy-en_core_web_lg	incredible	incredible
English	spaCy-en_core_web_lg	much	much
English	spaCy-en_core_web_lg	terrific	terrific
English	spaCy-en_core_web_lg	pleasant	pleasant
English	spaCy-en_core_web_lg	relaxing	relaxing
English	spaCy-en_core_web_lg	certain	certain
English	spaCy-en_core_web_lg	sublime	sublime
English	spaCy-en_core_web_lg	fresh	fresh
English	spaCy-en_core_web_lg	tranquil	tranquil
English	spaCy-en_core_web_lg	lush	lush
English	spaCy-en_core_web_lg	lovely	lovely
English	spaCy-en_core_web_lg	triple	triple
English	spaCy-en_core_web_lg	little	little
English	spaCy-en_core_web_lg	special	special
English	spaCy-en_core_web_lg	serene	serene
English	spaCy-en_core_web_lg	bold	bold
English	spaCy-en_core_web_lg	tough	tough
English	spaCy-en_core_web_lg	awesome	awesome
English	spaCy-en_core_web_lg	dull	dull
English	spaCy-en_core_web_lg	enough	enough
English	spaCy-en_core_web_lg	interested	interested
English	spaCy-en_core_web_lg	different	different
English	spaCy-en_core_web_lg	wild	wild
English	spaCy-en_core_web_lg	free	free
English	spaCy-en_core_web_lg	tall	tall
English	spaCy-en_core_web_lg	green	green
English	spaCy-en_core_web_lg	shocked	shocked
English	spaCy-en_core_web_lg	fascinated	fascinated
English	spaCy-en_core_web_lg	nice	nice
English	spaCy-en_core_web_lg	bored	bored
English	spaCy-en_core_web_lg	bored	bored
English	spaCy-en_core_web_lg	tough	tough
English	spaCy-en_core_web_lg	soothing	soothing
English	spaCy-en_core_web_lg	calm	calm
English	spaCy-en_core_web_lg	same	same
English	spaCy-en_core_web_lg	calm	calm
English	spaCy-en_core_web_lg	bored	bored
English	spaCy-en_core_web_lg	worth	worth
English	spaCy-en_core_web_lg	deep	deep
English	spaCy-en_core_web_lg	pure	pure
English	spaCy-en_core_web_lg	wonderful	wonderful
English	spaCy-en_core_web_lg	Good	good
English	spaCy-en_core_web_lg	fresh	fresh
English	spaCy-en_core_web_lg	extra	extra
English	spaCy-en_core_web_lg	forehand	forehand
English	spaCy-en_core_web_lg	impressed	impressed
English	spaCy-en_core_web_lg	long	long
English	spaCy-en_core_web_lg	tired	tired
English	spaCy-en_core_web_lg	wild	wild
English	spaCy-en_core_web_lg	furious	furious
English	spaCy-en_core_web_lg	fresh	fresh
English	spaCy-en_core_web_lg	other	other
English	spaCy-en_core_web_lg	bad	bad
English	spaCy-en_core_web_lg	strong	strong
English	spaCy-en_core_web_lg	rich	rich
English	spaCy-en_core_web_lg	sure	sure
English	spaCy-en_core_web_lg	Fresh	fresh
English	spaCy-en_core_web_lg	good	good
English	spaCy-en_core_web_lg	good	good
English	spaCy-en_core_web_lg	few	few
English	spaCy-en_core_web_lg	deep	deep
English	spaCy-en_core_web_lg	thick	thick
English	spaCy-en_core_web_lg	green	green
English	spaCy-en_core_web_lg	thankful	thankful
English	spaCy-en_core_web_lg	peaceful	peaceful
English	spaCy-en_core_web_lg	much	much
English	spaCy-en_core_web_lg	strong	strong
English	spaCy-en_core_web_lg	fun	fun
English	spaCy-en_core_web_lg	many	many
English	spaCy-en_core_web_lg	close	close
English	spaCy-en_core_web_lg	rare	rare
English	spaCy-en_core_web_lg	different	different
English	spaCy-en_core_web_lg	strong	strong
English	spaCy-en_core_web_lg	pretty	pretty
English	spaCy-en_core_web_lg	little	little
English	spaCy-en_core_web_lg	boring	boring
English	spaCy-en_core_web_lg	right	right
English	spaCy-en_core_web_lg	frustrated	frustrated
English	spaCy-en_core_web_lg	next	next
English	spaCy-en_core_web_lg	happy	happy
English	spaCy-en_core_web_lg	complete	complete
English	spaCy-en_core_web_lg	second	second
English	spaCy-en_core_web_lg	wild	wild
English	spaCy-en_core_web_lg	strong	strong
English	spaCy-en_core_web_lg	wonderful	wonderful
English	spaCy-en_core_web_lg	nice	nice
English	spaCy-en_core_web_lg	soothing	soothing
English	spaCy-en_core_web_lg	little	little
English	spaCy-en_core_web_lg	tired	tired
English	spaCy-en_core_web_lg	more	more
English	spaCy-en_core_web_lg	fascinated	fascinated
English	spaCy-en_core_web_lg	own	own
English	spaCy-en_core_web_lg	bad	bad
English	spaCy-en_core_web_lg	tired	tired
English	spaCy-en_core_web_lg	slow	slow
English	spaCy-en_core_web_lg	great	great
English	spaCy-en_core_web_lg	important	important
English	spaCy-en_core_web_lg	natural	natural
English	spaCy-en_core_web_lg	lucky	lucky
English	spaCy-en_core_web_lg	natural	natural
English	spaCy-en_core_web_lg	comfortable	comfortable
English	spaCy-en_core_web_lg	efficient	efficient
English	spaCy-en_core_web_lg	important	important
English	spaCy-en_core_web_lg	little	little
English	spaCy-en_core_web_lg	impatient	impatient
English	spaCy-en_core_web_lg	precious	precious
English	spaCy-en_core_web_lg	adorable	adorable
English	spaCy-en_core_web_lg	cute	cute
English	spaCy-en_core_web_lg	expansive	expansive
English	spaCy-en_core_web_lg	natural	natural
English	spaCy-en_core_web_lg	wonderful	wonderful
English	spaCy-en_core_web_lg	little	little
English	spaCy-en_core_web_lg	more	more
English	spaCy-en_core_web_lg	more	more
English	spaCy-en_core_web_lg	wonderful	wonderful
English	spaCy-en_core_web_lg	honest	honest
English	spaCy-en_core_web_lg	worried	worried
English	spaCy-en_core_web_lg	honest	honest
English	spaCy-en_core_web_lg	natural	natural
English	spaCy-en_core_web_lg	fun	fun
English	spaCy-en_core_web_lg	able	able
English	spaCy-en_core_web_lg	other	other
English	spaCy-en_core_web_lg	fun	fun
English	spaCy-en_core_web_lg	able	able
English	spaCy-en_core_web_lg	other	other
English	spaCy-en_core_web_lg	able	able
English	spaCy-en_core_web_lg	other	other
English	spaCy-en_core_web_lg	awed	awed
English	spaCy-en_core_web_lg	richer	rich
English	spaCy-en_core_web_lg	happy	happy
English	spaCy-en_core_web_lg	happy	happy
English	spaCy-en_core_web_lg	happier	happy
English	spaCy-en_core_web_lg	better	well
English	spaCy-en_core_web_lg	Successful	successful
English	spaCy-en_core_web_lg	broad	broad
English	spaCy-en_core_web_lg	many	many
English	spaCy-en_core_web_lg	different	different
English	spaCy-en_core_web_lg	broad	broad
English	spaCy-en_core_web_lg	many	many
English	spaCy-en_core_web_lg	different	different
English	spaCy-en_core_web_lg	different	different
English	spaCy-en_core_web_lg	Several	several
English	spaCy-en_core_web_lg	different	different
English	spaCy-en_core_web_lg	different	different
English	spaCy-en_core_web_lg	clear	clear
English	spaCy-en_core_web_lg	definite	definite
English	spaCy-en_core_web_lg	valid	valid
English	spaCy-en_core_web_lg	true	true
English	spaCy-en_core_web_lg	boring	boring
English	spaCy-en_core_web_lg	alive	alive
English	spaCy-en_core_web_lg	many	many
English	spaCy-en_core_web_lg	small	small
English	spaCy-en_core_web_lg	sure	sure
English	spaCy-en_core_web_lg	fun	fun
English	spaCy-en_core_web_lg	calming	calming
English	spaCy-en_core_web_lg	strange	strange
English	spaCy-en_core_web_lg	slow	slow
English	spaCy-en_core_web_lg	leisurely	leisurely
English	spaCy-en_core_web_lg	particular	particular
English	spaCy-en_core_web_lg	better	well
English	spaCy-en_core_web_lg	least	least
English	spaCy-en_core_web_lg	happy	happy
English	spaCy-en_core_web_lg	human	human
English	spaCy-en_core_web_lg	human	human
English	spaCy-en_core_web_lg	natural	natural
English	spaCy-en_core_web_lg	good	good
English	spaCy-en_core_web_lg	Many	many
English	spaCy-en_core_web_lg	more	more
English	spaCy-en_core_web_lg	skilled	skilled
English	spaCy-en_core_web_lg	small	small
English	spaCy-en_core_web_lg	sure	sure
English	spaCy-en_core_web_lg	forlorn	forlorn
English	spaCy-en_core_web_lg	fine	fine
English	spaCy-en_core_web_lg	OK	ok
English	spaCy-en_core_web_lg	new	new
English	spaCy-en_core_web_lg	able	able
English	spaCy-en_core_web_lg	many	many
English	spaCy-en_core_web_lg	warmer	warm
English	spaCy-en_core_web_lg	nice	nice
English	spaCy-en_core_web_lg	Sound	sound
English	spaCy-en_core_web_lg	good	good
English	spaCy-en_core_web_lg	Lucky	lucky
English	spaCy-en_core_web_lg	cool	cool
English	spaCy-en_core_web_lg	bad	bad
English	spaCy-en_core_web_lg	Sorry	sorry
English	spaCy-en_core_web_lg	good	good
English	spaCy-en_core_web_lg	nervous	nervous
English	spaCy-en_core_web_lg	OK	ok
English	spaCy-en_core_web_lg	right	right
English	spaCy-en_core_web_lg	Good	good
English	spaCy-en_core_web_lg	fun	fun
English	spaCy-en_core_web_lg	long	long
English	spaCy-en_core_web_lg	scared	scared
English	spaCy-en_core_web_lg	Embarrassing	embarrassing
English	spaCy-en_core_web_lg	lucky	lucky
English	spaCy-en_core_web_lg	scared	scared
English	spaCy-en_core_web_lg	little	little
English	spaCy-en_core_web_lg	easier	easy
English	spaCy-en_core_web_lg	little	little
English	spaCy-en_core_web_lg	scared	scared
English	spaCy-en_core_web_lg	Awesome	awesome
English	spaCy-en_core_web_lg	busy	busy
English	spaCy-en_core_web_lg	good	good
English	spaCy-en_core_web_lg	fine	fine
English	spaCy-en_core_web_lg	calm	calm
English	spaCy-en_core_web_lg	cool	cool
English	spaCy-en_core_web_lg	fine	fine
English	spaCy-en_core_web_lg	scary	scary
English	spaCy-en_core_web_lg	safe	safe
English	spaCy-en_core_web_lg	weird	weird
English	spaCy-en_core_web_lg	nice	nice
English	spaCy-en_core_web_lg	warmer	warm
English	spaCy-en_core_web_lg	great	great
English	spaCy-en_core_web_lg	least	least
English	spaCy-en_core_web_lg	awesome	awesome
English	spaCy-en_core_web_lg	serious	serious
English	spaCy-en_core_web_lg	awesome	awesome
English	spaCy-en_core_web_lg	OK	ok
English	spaCy-en_core_web_lg	Sorry	sorry
English	spaCy-en_core_web_lg	good	good
English	spaCy-en_core_web_lg	right	right
English	spaCy-en_core_web_lg	cute	cute
English	spaCy-en_core_web_lg	cooler	cool
English	spaCy-en_core_web_lg	wrong	wrong
English	spaCy-en_core_web_lg	OK	ok
